order_lat,order_lon,wh_lat,wh_lon,hour,weekday,item_count,category,weather,traffic_index,distance_km,eta_minutes
13.064920075310496,77.59186598065757,13.036486008106797,77.67707478684359,19,1,17,Personal Care,Cloudy,0.489,9.757,52.6
13.000604240538353,77.52337344483477,13.010485869272777,77.72879304116907,0,2,16,Dairy,Heavy Rain,0.32,22.283,90.0
12.944497168299309,77.55490325176319,12.920235482088296,77.74682926240963,10,3,11,Beverages,Clear,0.802,20.974,90.0
13.047476495433896,77.45187801020714,13.091774793200871,77.46251967685158,13,1,1,Dairy,Clear,0.353,5.059,27.4
12.866114358113727,77.55532653957842,13.052584732679332,77.58124120949743,15,1,13,Snacks,Clear,0.346,20.924,90.0
12.913472771980596,77.48575140044926,12.881700565229313,77.68206805767022,0,0,9,Snacks,Clear,0.226,21.57,86.8
12.907525788514334,77.48851534351216,12.890640853340487,77.69694996911673,7,0,5,Frozen,Clear,0.258,22.67,88.2
13.096341140542055,77.451351829268,12.9860119527183,77.47485626688909,6,6,14,Beverages,Clear,0.215,12.529,56.4
13.02652464559819,77.65891416981954,12.87559488762072,77.63197717945643,9,6,1,Groceries,Clear,0.627,17.035,74.3
13.004446484097139,77.72938513221482,13.09108450130002,77.71953576986203,16,4,3,Groceries,Cloudy,0.279,9.693,43.3
12.851246241323619,77.63646366825564,13.009505851278856,77.5181177213691,1,3,9,Groceries,Clear,0.392,21.776,89.1
12.896077500522464,77.47886061557837,12.866543509182618,77.55420772166913,17,5,4,Personal Care,Clear,0.588,8.803,44.1
13.00888532324327,77.74689483481775,12.960871432590622,77.56845438566141,2,5,13,Frozen,Cloudy,0.315,20.058,84.6
12.944929831620415,77.74267555126295,12.905492119671154,77.5683613259387,12,3,16,Beverages,Cloudy,0.354,19.394,85.1
13.081070095919765,77.59047036069725,12.972612684000877,77.61851188078917,19,5,13,Beverages,Rainy,0.459,12.437,68.4
13.041181054785438,77.48236076552189,12.911756374937937,77.46824192760418,21,0,3,Beverages,Clear,0.656,14.472,63.4
12.96184601820103,77.66622179289416,13.057949038576865,77.6837569323057,23,1,12,Snacks,Clear,0.453,10.854,55.8
13.037378744384567,77.73844046134504,13.030274802410434,77.48686312384068,10,5,18,Personal Care,Cloudy,0.709,27.265,90.0
13.093851080956554,77.68360988124161,13.076644537945247,77.69399478980695,11,3,18,Snacks,Heavy Rain,0.29,2.219,31.3
12.965245206175368,77.6372608563713,12.899489403684928,77.45512830839543,21,5,4,Personal Care,Cloudy,0.99,21.049,90.0
13.010631471972133,77.63324957071133,12.946348059337378,77.68610779432016,3,3,4,Groceries,Clear,0.419,9.16,43.2
13.079666153765324,77.7433754342617,13.051366636754322,77.556580136026,21,0,4,Beverages,Clear,0.777,20.476,86.3
12.912168665509043,77.47193580104593,12.943461650163862,77.64675748641977,2,1,6,Beverages,Cloudy,0.294,19.263,84.8
13.07163947841657,77.4948668058772,12.944772095780365,77.50375160702005,2,3,18,Groceries,Heavy Rain,0.327,14.14,90.0
12.874386176693246,77.6992434334219,13.096509610847471,77.61110288647599,1,0,2,Frozen,Cloudy,0.514,26.481,90.0
13.012112042646912,77.49353392409593,13.042715796727528,77.53973340883888,5,5,11,Snacks,Clear,0.523,6.052,35.5
13.045709538763946,77.56498894607871,13.065204377932716,77.4511774002959,21,1,18,Personal Care,Clear,0.646,12.517,62.7
13.003651554813105,77.53444977681643,12.95174320902799,77.66754230444796,4,4,16,Dairy,Clear,0.138,15.533,64.2
12.973883701038135,77.52303341493212,12.99647963074249,77.48935276640677,10,1,9,Personal Care,Cloudy,0.705,4.431,33.5
13.004336774981422,77.45771658533253,12.962638392637931,77.73191126490039,19,5,11,Dairy,Clear,0.776,30.069,90.0
12.887915927194861,77.61987537906045,12.962573394977392,77.61311735118993,21,1,8,Beverages,Clear,0.881,8.334,48.7
12.903892677582554,77.57037185625003,12.881924783921692,77.45050229491336,10,3,13,Personal Care,Clear,0.689,13.22,66.7
12.917474835989085,77.6154770637911,13.060533212850576,77.73347689711451,8,1,19,Groceries,Rainy,0.665,20.409,90.0
12.99944483515751,77.54135246194926,12.947635608418022,77.48983510976271,11,6,12,Snacks,Clear,0.411,8.022,45.1
12.960475268436268,77.73243825651628,12.995456098491145,77.70018235414962,14,3,9,Dairy,Clear,0.208,5.229,29.7
12.91111896062146,77.62740415767246,13.064267961531156,77.54878335154118,7,3,18,Dairy,Clear,0.276,19.041,78.8
13.070702333036145,77.73836211395968,13.0433693132542,77.6204186091441,16,2,7,Groceries,Cloudy,0.301,13.132,60.0
12.943480460073305,77.5550017862776,12.899559494259888,77.7007175760957,19,1,2,Beverages,Clear,0.693,16.53,74.8
12.961507929807473,77.4506868612039,13.004627841401712,77.46504744799329,1,5,4,Groceries,Rainy,0.428,5.041,37.7
12.952425269137247,77.68437966948873,12.973932772317887,77.65401740191203,19,0,13,Personal Care,Cloudy,0.754,4.067,36.3
12.895485738819188,77.6982136563682,12.915038037898873,77.4945747070135,16,0,9,Snacks,Clear,0.246,22.178,87.5
13.032906753857558,77.4676110191601,12.860214475877523,77.66491877812862,1,4,17,Beverages,Rainy,0.276,28.739,90.0
12.962114565567214,77.63761076853869,13.007447827005665,77.49821120247466,19,4,14,Frozen,Clear,0.98,15.923,76.7
12.85406427747318,77.64830536011203,13.04496372871787,77.45658309973233,11,2,11,Dairy,Cloudy,0.156,29.703,90.0
13.09100342558995,77.49372016011428,13.085429602925805,77.49663144007017,0,5,18,Snacks,Cloudy,0.112,0.695,14.4
13.053940902898853,77.61575736585577,12.938745939687365,77.63772133646289,1,0,15,Snacks,Clear,0.176,13.028,56.0
13.03088983852295,77.52295966420398,12.949804287883873,77.74571803763453,1,3,4,Dairy,Clear,0.33,25.765,90.0
13.067272967629632,77.45493551096136,12.890751407606222,77.74103659741408,9,6,14,Snacks,Cloudy,0.814,36.692,90.0
13.076701813401387,77.71007332711284,13.096154005833224,77.67370737663767,12,2,14,Frozen,Clear,0.288,4.494,27.0
12.93437242659611,77.59750855136794,13.06239674907666,77.6973741367122,5,5,18,Frozen,Cloudy,0.244,17.881,81.4
13.002739669604175,77.68450973027322,13.089400932243235,77.71218935886975,23,2,1,Personal Care,Cloudy,0.227,10.092,44.9
13.002201952301398,77.66686790966874,12.973836784531361,77.60850612902142,0,1,4,Dairy,Rainy,0.127,7.066,38.7
12.916824917202648,77.74811157830436,12.902445346046855,77.51858074721699,23,2,16,Groceries,Clear,0.46,24.929,90.0
12.905488062861766,77.58138602117036,12.993296138432562,77.64832872093064,3,2,19,Snacks,Clear,0.28,12.164,57.4
12.878476813704754,77.57826518202715,12.943022978952218,77.49247785486328,2,0,6,Dairy,Cloudy,0.322,11.746,53.8
13.014828548979112,77.53452667011535,12.9369661077026,77.69970819808734,11,6,19,Personal Care,Cloudy,0.385,19.882,86.9
13.045229747757695,77.63754416402097,12.870591071005775,77.57362730945599,18,4,1,Personal Care,Clear,0.839,20.617,87.1
13.04023824487925,77.59583375016659,12.868287303675503,77.52994753275713,15,6,14,Frozen,Clear,0.277,20.41,82.2
12.929068844296243,77.6686283366425,12.944699638246377,77.70303740145404,19,4,8,Dairy,Rainy,0.609,4.114,31.1
12.9013149626163,77.55695350953243,13.081549635995326,77.48335775471188,10,6,13,Beverages,Clear,0.698,21.569,90.0
12.963403544613655,77.4892534224828,13.030755927619806,77.74244792244035,21,2,17,Snacks,Cloudy,0.687,28.437,90.0
12.986703365060126,77.70873063563583,13.040139645043988,77.73512354524415,18,1,11,Personal Care,Rainy,0.644,6.594,48.0
13.079771781992138,77.69841408258941,12.90857266911382,77.63263642286044,1,6,5,Beverages,Clear,0.174,20.327,84.3
13.068705788568513,77.55530005613473,13.033632402770678,77.66363818734914,12,5,19,Groceries,Clear,0.339,12.367,56.2
13.079014582825456,77.6571055152536,12.951579781597736,77.4611448301633,23,6,6,Dairy,Cloudy,0.433,25.525,90.0
13.062565596283994,77.59772087188269,12.8648476526183,77.58112490986338,17,6,10,Frozen,Rainy,0.475,22.059,90.0
13.091145301109078,77.67829162913934,12.948703391879576,77.71538498618128,19,2,4,Beverages,Rainy,0.624,16.341,85.7
12.966374999292263,77.56703971059936,12.882813446858092,77.45345664639635,17,3,17,Dairy,Clear,0.476,15.423,66.2
12.861868374358274,77.61069177061736,13.063424865732863,77.53718597824778,14,5,19,Groceries,Clear,0.19,23.785,90.0
12.87089050803712,77.46734483121942,13.060073516118727,77.55615219832148,8,6,8,Personal Care,Clear,0.715,23.133,90.0
12.947569035443085,77.50247299447642,12.92186723207498,77.65252389129869,1,0,9,Frozen,Clear,0.405,16.511,75.2
12.91442177281825,77.68452968233254,13.002980575693895,77.66145169421968,7,6,9,Frozen,Clear,0.355,10.16,43.4
12.892485147840267,77.56446964465187,12.940939929589314,77.46955688517005,5,5,19,Frozen,Rainy,0.441,11.612,66.8
13.088300943627162,77.46053162726888,12.888556543585903,77.51525458795795,17,3,12,Frozen,Clear,0.198,22.988,90.0
12.898854897102655,77.50029088571358,13.012351827852154,77.69764918993023,8,5,2,Snacks,Clear,0.682,24.833,90.0
13.089844818078808,77.57347940962569,13.04002666082773,77.50754532509404,8,1,15,Personal Care,Clear,0.68,9.038,49.0
13.040209710080301,77.66537393210503,13.043680685266438,77.53596015046345,20,2,9,Snacks,Heavy Rain,0.814,14.024,90.0
13.010236418031306,77.55904551254217,12.887305146473292,77.4986732958112,4,1,2,Dairy,Clear,0.277,15.154,62.1
13.019004740022345,77.67355572631367,12.978144629623785,77.67629491555239,18,2,10,Snacks,Cloudy,0.723,4.553,34.5
12.93286858091478,77.70741817618853,12.855974839299861,77.45813193748923,8,2,2,Groceries,Rainy,0.674,28.341,90.0
13.01160675951457,77.55234098426172,12.872542374407123,77.5405739080842,22,4,5,Beverages,Cloudy,0.336,15.516,69.3
12.896673029570316,77.69011267125633,12.870262788271347,77.60969454343333,22,3,15,Groceries,Clear,0.225,9.198,47.4
13.084426358133994,77.48806419977906,12.864297698387626,77.4518061275896,10,1,10,Snacks,Cloudy,0.588,24.79,90.0
12.925448334990149,77.5745850575215,12.933442337264458,77.73619583403863,18,2,9,Snacks,Clear,0.65,17.537,76.0
12.913796628073385,77.47926871888448,12.939419900213291,77.71078674605803,22,4,7,Beverages,Clear,0.208,25.252,90.0
13.02779069954854,77.46575839663844,13.024467585517558,77.64419486956567,14,5,17,Dairy,Rainy,0.28,19.334,90.0
13.014112179516545,77.46935821324564,12.932469930340938,77.58173925108545,21,6,5,Frozen,Cloudy,0.778,15.189,72.1
12.962824729585826,77.4814256081245,12.885098951044437,77.49659207254027,16,1,18,Beverages,Clear,0.166,8.798,44.8
13.008111558672697,77.70071777702492,13.086718907747542,77.61609180404415,0,3,7,Snacks,Cloudy,0.259,12.666,57.1
12.889873267940214,77.6131031370901,13.068869100996425,77.52176239171717,14,4,8,Snacks,Cloudy,0.517,22.228,90.0
13.018332076850488,77.7342164563331,12.881056438850944,77.64140520873788,5,1,13,Snacks,Heavy Rain,0.121,18.28,90.0
12.917652673798798,77.61140009039376,12.940694674992287,77.4936758276817,14,5,15,Dairy,Rainy,0.188,13.013,69.2
12.918208994169113,77.63861339969311,12.892021162746243,77.66513577563951,19,3,9,Groceries,Clear,0.73,4.092,30.8
12.890544983735946,77.50534518834215,13.089777856858241,77.54687154745605,4,0,13,Dairy,Clear,0.14,22.606,90.0
12.93309428375904,77.61217430619011,12.93899439802614,77.60059451687201,15,4,8,Snacks,Clear,0.287,1.416,18.7
12.932812765077832,77.565590764641,12.874529356729484,77.49854768234171,12,1,15,Groceries,Clear,0.467,9.737,51.1
12.963544752925568,77.72943060264211,13.03171099708247,77.52688304842358,5,3,17,Frozen,Cloudy,0.237,23.217,90.0
12.897604876166588,77.73017636473453,13.027929379046348,77.58506352810997,18,2,17,Dairy,Cloudy,0.61,21.384,90.0
12.898251884039691,77.50954958375067,12.910258613930923,77.58745438674252,18,0,13,Groceries,Clear,0.537,8.549,43.8
12.985434642915807,77.63603925918152,12.93036546273003,77.74993333693887,0,4,6,Personal Care,Rainy,0.212,13.778,71.7
12.882219351167619,77.6414527408913,12.953754724372931,77.55062643577867,7,4,13,Beverages,Clear,0.276,12.656,54.5
13.022224251997208,77.61876052383741,12.916925000442912,77.47531334977906,1,1,12,Dairy,Rainy,0.513,19.46,90.0
13.08598678146565,77.48729891239854,12.922221927044061,77.60726558538074,14,0,5,Dairy,Clear,0.281,22.373,87.2
12.956698905416093,77.64620459565226,13.050397598004665,77.54654772146813,21,6,17,Snacks,Rainy,0.686,15.004,84.7
13.07527632828767,77.68972558547726,13.037962651306653,77.71333299763675,22,2,15,Snacks,Cloudy,0.295,4.874,30.8
12.874579147781466,77.55356781015594,13.02315730299262,77.51308945246824,9,5,9,Groceries,Clear,0.613,17.094,74.9
12.86073940684391,77.60436551058325,13.021693389211212,77.7066989243974,5,2,1,Snacks,Clear,0.064,21.055,83.1
13.03034221937846,77.48489838390479,12.980470482665968,77.64907318949888,7,5,14,Dairy,Rainy,0.444,18.632,90.0
13.040255393245374,77.72920661344611,12.937730319490264,77.50639683784432,1,5,5,Personal Care,Clear,0.36,26.698,90.0
13.060764560241438,77.4828613559517,13.030136236369351,77.57157414825998,8,4,15,Snacks,Clear,0.811,10.195,59.5
12.864204419599995,77.51251313200048,12.879091934383743,77.59772975602401,15,6,8,Personal Care,Rainy,0.323,9.385,51.9
13.044226763739207,77.53954354274,12.885267626301673,77.60653971710865,0,0,14,Personal Care,Cloudy,0.416,19.108,83.0
12.944134683199145,77.6977370717546,12.881566301986439,77.56912847332754,17,5,17,Groceries,Rainy,0.146,15.579,80.0
12.92583440817055,77.66019677615071,13.033179512937581,77.62538834344852,20,5,2,Snacks,Heavy Rain,0.705,12.518,81.9
12.893255980335823,77.45210433140093,12.997885221090927,77.66502239476186,7,5,1,Beverages,Clear,0.352,25.841,90.0
13.099003938775631,77.50506846414783,12.962540094842211,77.60185514100246,18,4,13,Groceries,Rainy,0.832,18.444,90.0
12.865915897329716,77.67504535375757,12.9690578353572,77.6307299320684,11,1,9,Dairy,Clear,0.342,12.434,53.2
13.056752003651999,77.57115034730025,13.056889831792786,77.70787859927056,23,4,14,Personal Care,Heavy Rain,0.342,14.81,90.0
13.009873608872631,77.45786405974017,12.880419944741584,77.59932554275949,12,5,3,Groceries,Cloudy,0.323,21.029,89.1
13.033770111065467,77.739175063496,12.945811070086394,77.5748897676356,14,6,17,Beverages,Heavy Rain,0.152,20.31,90.0
13.027929279980448,77.49536987388217,13.040041551375168,77.52432526714742,19,5,5,Snacks,Cloudy,0.641,3.414,27.6
13.064608621268295,77.60313999201405,13.014459842642767,77.48940946926662,6,5,3,Personal Care,Cloudy,0.25,13.523,59.5
12.895948017464027,77.52449482929346,12.95878668036947,77.53767712191056,16,5,8,Snacks,Heavy Rain,0.383,7.132,53.6
12.85020615420867,77.67124079606761,12.906085302407753,77.57184909335422,20,0,16,Personal Care,Clear,0.751,12.437,61.1
12.999632122260817,77.68301782971419,13.086610303326239,77.67927730775634,6,5,2,Personal Care,Clear,0.451,9.68,45.5
12.938464659830833,77.56916612105746,12.951979840714127,77.5152286365467,19,4,10,Dairy,Rainy,0.749,6.035,45.7
12.880946832779284,77.64753488643771,13.069458750975896,77.66064382128697,6,1,16,Dairy,Heavy Rain,0.279,21.01,90.0
12.89653468852606,77.72272207536395,13.044457620008318,77.47371017020264,14,1,10,Dairy,Cloudy,0.428,31.601,90.0
12.932937328114805,77.69444273554778,13.065382508252574,77.49751736978962,7,1,2,Personal Care,Clear,0.176,25.925,90.0
12.867558342721676,77.57446931529347,12.85423049855967,77.54789856540631,15,4,4,Dairy,Clear,0.271,3.239,23.6
12.864228300532112,77.58244281616899,12.969347856994998,77.59094658907478,3,5,12,Frozen,Cloudy,0.205,11.725,53.7
13.079006563708111,77.71606348220811,12.91485845670441,77.50427852210123,19,6,13,Groceries,Rainy,0.588,29.32,90.0
12.928025687338424,77.4603118401279,12.918505338806309,77.48360928160452,3,1,4,Dairy,Clear,0.191,2.738,15.0
13.095557674368395,77.45684347169416,12.9174600805811,77.61974763898024,8,6,8,Beverages,Clear,0.634,26.527,90.0
13.0910917520826,77.5117386024695,12.947328417961492,77.57359637966825,19,0,3,Beverages,Clear,0.719,17.334,74.4
12.885642820581777,77.6982864934056,12.952676154038292,77.57476769884083,2,4,11,Dairy,Clear,0.265,15.322,66.1
13.028731075724048,77.49596395628517,13.008510062037061,77.54238400683279,19,6,9,Frozen,Cloudy,0.726,5.509,36.4
13.000201222281767,77.5355837854845,12.92509113808702,77.56137426017659,9,2,13,Dairy,Clear,0.722,8.807,46.2
13.022661768276288,77.63872060704206,12.91819428653146,77.505222378915,6,6,7,Groceries,Clear,0.066,18.552,73.5
12.87404775000362,77.50527284301842,12.940152050663125,77.53117515070086,19,4,19,Dairy,Clear,0.715,7.868,43.5
12.89714001965864,77.54093490237307,13.021628623233875,77.61268187522899,20,2,1,Groceries,Rainy,0.625,15.876,78.1
12.86915966536272,77.59007381813696,12.850042793906123,77.60668755497623,20,6,5,Snacks,Cloudy,0.536,2.786,22.1
13.001033551304268,77.51843278513039,13.036731989306682,77.72177822441881,13,0,2,Dairy,Cloudy,0.323,22.385,90.0
13.096647768962272,77.74772410519338,12.93474218799811,77.69976197560209,4,5,17,Groceries,Rainy,0.306,18.738,90.0
13.017996134414485,77.49903380519638,12.994059943312712,77.45213042873435,17,2,6,Dairy,Clear,0.315,5.736,30.8
13.027690383755482,77.70498113147607,13.04038057305964,77.51892917437205,16,5,1,Snacks,Heavy Rain,0.369,20.204,90.0
13.09614626038582,77.59102994944962,12.97770879190832,77.71630855755177,21,0,15,Frozen,Clear,0.632,18.911,84.2
13.019502888542949,77.48873710391607,13.011787812132743,77.54442596860977,17,6,17,Groceries,Clear,0.201,6.094,37.3
12.860045393157117,77.48554584714877,13.079985182533271,77.59331169492951,7,1,17,Dairy,Clear,0.296,27.101,90.0
13.06675140021415,77.60008881681526,12.857466568098692,77.65249547782132,10,4,4,Snacks,Heavy Rain,0.654,23.954,90.0
12.9411695725947,77.55605605144076,12.937382209043497,77.61300714381419,15,1,2,Dairy,Clear,0.57,6.186,35.3
12.851090905378678,77.5203806897339,13.081713539824836,77.45146039122722,18,6,6,Dairy,Clear,0.684,26.709,90.0
12.976808544390204,77.73768174114973,13.059357457426058,77.51196903963734,7,5,4,Dairy,Clear,0.297,26.119,90.0
13.084253750219066,77.58901392218996,13.004206995337894,77.48013190202319,6,5,15,Dairy,Heavy Rain,0.208,14.776,89.7
12.914332671798746,77.7286432944117,12.907325737849508,77.5002935772055,21,2,7,Dairy,Clear,0.592,24.762,90.0
12.972878293263209,77.49919991781945,12.932633259481987,77.49421060785525,23,1,9,Snacks,Clear,0.128,4.508,24.6
12.893444221945597,77.505039820169,13.064489094066657,77.6368336449785,7,0,13,Frozen,Clear,0.261,23.784,90.0
12.864423167916609,77.62880830728274,13.024567864320492,77.57196938984555,1,1,9,Beverages,Clear,0.273,18.842,79.3
12.870136236678277,77.53096269278505,12.92141255741525,77.46996538468113,15,4,6,Beverages,Rainy,0.403,8.73,48.9
13.031752726490339,77.50548135668338,12.88306137545131,77.47468712772805,0,2,5,Dairy,Clear,0.268,16.867,69.6
13.066018617685536,77.478405615624,13.045192583526056,77.73510692015037,4,0,5,Personal Care,Clear,0.252,27.902,90.0
12.885824709813122,77.47288120109215,12.994056169930138,77.49642859099663,12,6,3,Personal Care,Rainy,0.315,12.302,65.4
12.922079641952617,77.67595051562402,13.090859547477006,77.52615203152793,8,6,12,Groceries,Rainy,0.681,24.812,90.0
12.898757366911207,77.53464894391095,12.951622794282597,77.62228847786426,1,3,5,Dairy,Heavy Rain,0.387,11.17,68.0
12.856713944231606,77.74352574599229,12.937256740939048,77.50613175310102,8,1,13,Frozen,Clear,0.834,27.245,90.0
12.988357842471746,77.50493633824374,12.92268903573997,77.50925881773209,16,3,7,Frozen,Clear,0.287,7.317,41.3
13.024980542534411,77.55633399500715,12.970470034298168,77.47177629757566,18,1,10,Frozen,Rainy,0.593,10.985,62.5
13.011969370221268,77.5624725858447,12.930682410617905,77.74424634404551,18,0,16,Personal Care,Clear,0.675,21.671,90.0
12.947013386825562,77.60004583782106,12.86829764994676,77.63181515925656,6,2,13,Frozen,Clear,0.311,9.406,46.0
12.988752561484976,77.71119076069384,12.928032264473204,77.608923190374,15,1,6,Snacks,Heavy Rain,0.155,12.977,72.7
12.873524826659056,77.70043106298925,12.904721483325766,77.71660117326623,7,0,1,Frozen,Clear,0.261,3.887,22.8
12.888575929680671,77.45298689925914,13.05384624906964,77.62832754939754,15,6,14,Frozen,Cloudy,0.14,26.433,90.0
13.082948654888245,77.57277652008749,12.908898133281317,77.52892497923807,0,0,7,Personal Care,Heavy Rain,0.332,19.928,90.0
13.040376936954974,77.69838101931218,12.964717892754734,77.59167749060408,9,5,2,Personal Care,Cloudy,0.579,14.298,62.6
13.08068477395629,77.45005934234801,13.018184560590619,77.5932736033831,7,6,12,Personal Care,Rainy,0.257,16.999,87.9
13.07917007112484,77.61009187166547,12.887306718183112,77.56942387636546,16,3,16,Groceries,Rainy,0.274,21.785,90.0
13.012348154276935,77.52784268639996,12.982820621108988,77.67608914717181,6,6,13,Groceries,Rainy,0.161,16.394,81.1
13.08205966202804,77.57383056477263,13.06179673790965,77.48290483909382,7,3,16,Snacks,Cloudy,0.294,10.103,54.0
12.954176025770616,77.57609140996364,12.996020187941522,77.4977644321921,13,6,4,Snacks,Clear,0.182,9.679,45.8
12.850904061196236,77.56752633221525,12.9705966097423,77.56165888003191,15,5,17,Groceries,Clear,0.439,13.324,63.4
12.86564277896154,77.71758503666338,13.059719723676377,77.47135190140375,9,4,7,Personal Care,Rainy,0.824,34.317,90.0
12.877371831425203,77.61093908269086,13.086812981844718,77.74621866244388,21,4,10,Groceries,Clear,0.808,27.518,90.0
12.873838363295715,77.7211240171484,13.055246349850862,77.59873832072445,23,0,5,Dairy,Clear,0.306,24.141,90.0
12.937925597712566,77.66802272219641,12.952102362150189,77.46503185080365,14,1,12,Groceries,Cloudy,0.325,22.054,89.5
13.02531770177734,77.5553360212922,13.002923272167322,77.6323688584108,13,6,18,Beverages,Clear,0.273,8.709,43.9
13.047662201650123,77.59806910446468,12.981660423757521,77.6843313732232,12,6,19,Frozen,Rainy,0.345,11.883,64.6
12.997553318586156,77.56695756146159,12.92582715567103,77.57231487508398,1,4,6,Beverages,Heavy Rain,0.455,7.997,53.8
12.886609043639245,77.6985722834601,12.958830032239797,77.59415966354906,9,3,8,Beverages,Clear,0.593,13.876,63.7
13.036975400537044,77.50627934359129,13.057316694861035,77.66018000076636,19,2,17,Beverages,Clear,0.735,16.824,77.6
12.9387004797844,77.73092368467846,12.925119960716756,77.52014533646316,16,2,6,Snacks,Rainy,0.12,22.893,90.0
12.85324833716795,77.62412734827558,13.072389264278902,77.62929916609991,1,5,17,Dairy,Clear,0.25,24.374,90.0
12.920147155133186,77.63352738619042,13.097857329802036,77.6392835977627,3,1,11,Snacks,Clear,0.285,19.77,80.5
12.932650138535244,77.6050404200756,12.926691823933872,77.69139309924944,20,3,10,Frozen,Clear,0.723,9.382,49.5
12.918561383804525,77.61634894311348,12.880684513656542,77.71732149208374,17,4,18,Dairy,Clear,0.359,11.727,58.9
13.052967538296896,77.65030262492685,13.089293587213836,77.73226644270144,9,4,17,Snacks,Cloudy,0.822,9.754,58.2
13.039981599398523,77.64651057653026,12.892766289919015,77.48789791744913,22,1,18,Beverages,Clear,0.151,23.735,90.0
13.02388800760316,77.514244126661,13.042865952234044,77.69488027409312,1,5,2,Personal Care,Cloudy,0.378,19.682,82.0
12.884751269628065,77.62473204826192,12.85977836966205,77.65262923258172,18,3,3,Dairy,Cloudy,0.871,4.106,33.7
13.05195847742657,77.55638793220653,12.908891274617538,77.56121843899736,23,6,3,Groceries,Clear,0.254,15.917,64.1
13.01929399041583,77.64110909174086,12.91503882775749,77.72684335189545,10,3,11,Dairy,Clear,0.641,14.856,69.0
12.898709421620348,77.61435037408037,12.924308758013323,77.70803510463597,11,5,8,Frozen,Clear,0.312,10.545,48.0
13.01202348257038,77.50390398011375,13.079825940093292,77.68230765613505,5,0,5,Frozen,Rainy,0.285,20.744,90.0
12.97087791025092,77.67042017526171,12.893827427302478,77.46724529724737,20,6,14,Personal Care,Clear,0.678,23.627,90.0
12.959837515464056,77.58710403424385,12.893409741022152,77.50310204876676,17,0,5,Beverages,Rainy,0.443,11.723,64.4
12.878030790868097,77.61543246568584,13.02291873417753,77.72549875568235,10,3,19,Frozen,Rainy,0.938,20.046,90.0
12.979576068961292,77.65179285947744,13.08807927674995,77.7446709265858,5,5,7,Groceries,Cloudy,0.267,15.71,67.2
12.87498295224309,77.64586153217515,12.947321089607888,77.53319119813492,11,2,9,Groceries,Heavy Rain,0.531,14.623,88.8
12.891063346813567,77.67467864602702,13.043282164037942,77.53321610133544,10,6,2,Personal Care,Clear,0.664,22.835,90.0
12.88313657856869,77.51202551859294,12.857758973126398,77.63309146915056,8,4,1,Personal Care,Clear,0.776,13.424,61.2
13.088527069767501,77.4831173701212,13.056015929701767,77.47285450592706,20,6,4,Snacks,Clear,0.595,3.782,26.8
12.921216172610972,77.6507538724023,13.030849225280605,77.62859464098507,8,3,4,Snacks,Cloudy,0.612,12.425,60.6
12.938801080899001,77.5207954839997,13.074153912963865,77.740606727066,2,4,2,Snacks,Clear,0.267,28.172,90.0
12.930520151574008,77.48438146056495,13.009363570884576,77.53908586125283,19,0,9,Snacks,Heavy Rain,0.783,10.583,69.7
13.074562611294535,77.48937124784283,13.085334161040116,77.67282351335422,17,0,14,Groceries,Rainy,0.321,19.906,90.0
12.990741477833721,77.54384003716986,12.947464352373686,77.60747022280071,0,4,14,Snacks,Cloudy,0.136,8.408,39.3
13.079789974733327,77.74753611441477,13.033132861180187,77.53619339946653,16,2,16,Personal Care,Clear,0.167,23.473,90.0
12.924981226456973,77.49717809800613,13.031391052052735,77.5737436242704,11,2,12,Personal Care,Clear,0.127,14.451,60.4
12.878708668607986,77.53956096868954,12.917151965171234,77.6153245815462,16,4,3,Frozen,Clear,0.332,9.258,42.1
12.989054613181043,77.72622024556465,13.080144884773784,77.67847725291642,6,2,17,Frozen,Clear,0.315,11.373,55.2
12.936384247947505,77.73899241894225,13.044794197801151,77.61223849831588,4,6,17,Snacks,Cloudy,0.313,18.274,83.1
13.050476708372686,77.51865300834545,13.06658794588114,77.72754208582137,13,5,6,Beverages,Clear,0.312,22.698,90.0
13.069855852227914,77.71413580911519,12.940647750199616,77.4850846123014,1,4,17,Dairy,Rainy,0.224,28.675,90.0
12.968143377726767,77.4916753833569,13.060313695873893,77.73730930289936,5,6,11,Snacks,Heavy Rain,0.317,28.517,90.0
13.092839756021377,77.67846092339016,12.928744115157434,77.61519542430104,1,0,8,Personal Care,Clear,0.443,19.491,79.4
12.988253251586102,77.45390244819421,13.091100262500111,77.56754457442828,8,1,3,Dairy,Cloudy,0.757,16.803,85.0
12.917730098346578,77.57198588877229,12.855986784091453,77.4728153192697,21,5,18,Beverages,Clear,0.583,12.755,62.3
12.972243878836068,77.52420056201522,13.004796886838099,77.5388744654287,12,5,13,Snacks,Cloudy,0.266,3.954,29.1
12.859327573100732,77.66120240424773,12.87805987783666,77.58138035662735,17,4,9,Dairy,Rainy,0.237,8.9,47.3
13.051000290065767,77.45481683940656,13.029683293331955,77.73112001340849,17,1,15,Groceries,Cloudy,0.388,30.025,90.0
12.875358762713605,77.58947051181546,12.94092207591851,77.67692759971732,3,2,15,Groceries,Cloudy,0.194,11.958,55.8
12.927187122125751,77.65901870742348,13.067660148357024,77.4677134828238,22,4,10,Personal Care,Clear,0.318,25.954,90.0
12.991329136751235,77.46401146197506,13.06817562772634,77.5483680352146,3,0,5,Frozen,Clear,0.266,12.511,57.0
